chr,start,end,methylation_level
5,21459360,21459743,0.0
5,25190394,25191004,0.954767316017316
5,25909233,25909542,1.0
5,28809293,28810413,0.8977735599341142
5,28927498,28928530,0.6191558377714148
5,31193845,31194312,0.09444444444444444
5,31532003,31532430,0.00595238095238095
5,31638946,31639997,0.0
5,31854897,31855320,0.022732070884780235
5,32173492,32174731,0.0
5,32312232,32313363,0.0022514209788144965
5,32443647,32445008,0.03174603174603174
5,32585497,32586259,0.0
5,32709804,32714344,0.014759639517676027
5,33440529,33441259,0.0015797374668342357
5,33892086,33892298,0.0
5,33936063,33938204,0.3948845065403825
5,34007691,34008228,0.0007309941520467833
5,34656018,34657225,0.0
5,34838816,34839519,0.0012919896640826833
5,34915188,34916135,0.0
5,34929296,34930336,0.0007836990595611273
5,35617753,35618237,0.04865984405458088
5,36151395,36152277,0.002557544757033247
5,36240901,36242562,0.013458763458763453
5,36690105,36690556,0.0
5,36745229,36745480,0.0
5,36875825,36877558,0.006971426375357889
5,37208970,37209359,0.9174955955719044
5,37248918,37249681,0.001736111111111111
5,37370844,37371150,0.0
5,37379164,37379554,0.0
5,37834569,37835026,0.0
5,37836645,37840624,0.10066912046035344
5,38257782,38259034,0.06662679425837319
5,38556120,38557461,0.06283196473717059
5,38845400,38846374,0.09994600100098822
5,39073779,39075134,0.0021481178396072
5,39424790,39425218,0.042261904761904764
5,39721446,39721733,1.0
5,40679400,40681979,0.011724335518978371
5,40755435,40756155,0.0075757575757575725
5,40797549,40798840,0.0012422360248447201
5,40835139,40835771,0.1476496717568146
5,41509681,41510064,0.20707070707070704
5,41510222,41510549,0.17192901230140403
5,41869561,41870774,0.05507324800803061
5,41903930,41904377,0.0
5,41925187,41925614,0.0
5,42424236,42424945,0.011077147869600694
5,42924112,42924568,0.9713989441930618
5,42944164,42944480,0.7418831168831168
5,42950974,42952308,0.006888944388944382
5,42991931,42992853,0.006764069264069261
5,42994524,42994834,0.0
5,42995020,42995313,0.003846153846153845
5,43000241,43000689,0.11363636363636359
5,43017866,43018566,0.004224956330219487
5,43037157,43037418,0.9090909090909092
5,43040243,43040531,0.0
5,43040743,43041059,0.0018518518518518467
5,43042005,43043375,0.0090671592558385
5,43066296,43066909,0.005166572557876905
5,43120824,43121903,0.0008
5,43191872,43193053,0.029738979974274087
5,43313089,43313822,0.0
5,43396795,43397262,0.034153754741990026
5,43483417,43484453,0.01216449332258155
5,43515031,43515247,0.0
5,43556317,43557501,0.0
5,43602875,43603548,0.0
5,44808945,44809590,0.012134330316148495
5,45695292,45696408,0.28230944239190164
5,50440773,50441466,0.0
5,50666433,50667943,0.0015625
5,50969251,50969903,0.025191310721485116
5,51382798,51383381,0.11430236430236428
5,51387451,51387781,0.03555555555555554
5,51389619,51390314,0.07942355406449497
5,51399150,51399518,0.020819093187514223
5,52788112,52788453,0.03850483755375058
5,52799977,52800191,0.0
5,52988885,52989659,0.0009615384615384616
5,53109439,53109937,0.0
5,53479703,53480682,0.0
5,53481958,53482166,0.0
5,54310102,54310968,0.004608294930875571
5,54517549,54519476,0.23159281759679995
5,54883535,54884343,0.026418455777999197
5,55172955,55173496,0.0
5,55176393,55176701,0.07018805630104454
5,55220521,55221091,0.013012275081240591
5,55223226,55223800,0.028696015828368764
5,55226474,55227705,0.002475979305247595
5,55227848,55228073,0.09671228949303813
5,55231491,55231932,0.0
5,55232267,55232576,0.024561827061827055
5,55232986,55234335,0.017674629517947488
5,55307381,55308076,0.0017993702204228501
5,55530782,55530998,0.8181818181818182
5,55534320,55535292,0.003627450980392156
5,55712008,55712540,0.0
5,55737866,55738165,0.994008642144831
5,55821745,55822138,0.38365800865800864
5,55994507,55995561,0.0043417366946778705
5,56480777,56481406,0.0
5,56814898,56817082,0.0002768549280177167
5,56909135,56910517,0.002777777777777775
5,56950708,56952524,0.0023809523809523803
5,57173191,57174694,0.0
5,58459507,58460976,0.0
5,58582898,58583350,0.003878066378066375
5,59039009,59040054,0.0
5,59893219,59893681,0.29698387138000665
5,60699547,60700504,0.0015151515151515134
5,60743760,60744008,0.9090909090909091
5,60843532,60844538,0.05418918139338114
5,60944952,60945663,0.0
5,61162013,61162827,0.01686909581646423
5,61330678,61333982,0.014940907869997312
5,61625707,61626645,0.0
5,62305790,62307103,0.0
5,62403523,62404050,0.03175531421145456
5,62412567,62413229,0.001044932079414838
5,63959217,63959580,0.14235042735042733
5,63960721,63962059,0.26368929141188346
5,64165621,64166279,0.040226147566604954
5,64505954,64506778,0.09619575633670983
5,64690362,64691147,0.0244188903631628
5,64768416,64768711,0.0
5,65035405,65035968,0.005494505494505493
5,65102872,65103389,0.0303030303030303
5,65562948,65563456,0.0
5,65624087,65624461,0.0
5,65721776,65722685,0.00034965034965034775
5,65924931,65926588,0.01839449524035144
5,66144008,66144936,0.0019723865877712024
5,66596049,66597711,0.0
5,67003940,67004146,0.005681818181818175
5,67163207,67163767,0.9945054945054945
5,68215044,68216558,0.0055876859421066715
5,68288385,68288623,0.0
5,69166848,69167313,0.00919117647058823
5,69189388,69189750,0.0032467532467532452
5,69217687,69218373,0.0
5,69234770,69235174,0.0
5,69332595,69332912,0.0
5,69369260,69370039,0.033936651583710405
5,69414980,69415693,0.14285714285714285
5,69492324,69493996,0.00625
5,69559982,69560334,0.0
5,71455808,71456060,0.0
5,71587109,71587586,0.0
5,71719090,71719888,0.1471676163981013
5,72107050,72109041,0.028971028971028975
5,72307989,72308574,0.0
5,72320180,72320518,0.0
5,72417440,72418032,1.0
5,72460379,72460798,0.9916666666666666
5,72816330,72817279,0.0
5,72848205,72848995,0.0215311004784689
5,72955355,72956686,0.031720683162990856
5,72996629,72997002,1.0
5,73119784,73120939,0.044678975612928135
5,73215893,73216615,0.08835329430295105
5,73230376,73230670,0.0
5,73233272,73234149,0.04055162009707463
5,73298320,73299981,0.027921152039306184
5,73303131,73303829,0.04608048068725817
5,73380293,73382594,0.16132034230340403
5,73419497,73420170,0.13309322304420343
5,73435994,73436234,0.0
5,73436538,73437905,0.03568479311717411
5,73444224,73444973,0.11125533934504032
5,73446781,73448760,0.01976616551522087
5,73451164,73451762,0.06177906399834145
5,73498215,73498816,0.005494505494505493
5,73565134,73565785,0.01450091983180218
5,73625768,73626702,0.007825507825507822
5,73909485,73909895,1.0
5,74639900,74641726,0.0014619883040935665
5,74685142,74685696,0.0
5,74766741,74767400,0.002801120448179271
5,74865711,74866891,0.038788542236818095
5,75052416,75053856,0.02363915154612829
5,75053975,75054414,0.168403964456596
5,75236801,75237074,0.15126050420168066
5,75336651,75337848,0.0015151515151515152
5,75510756,75512149,0.010570824524312895
5,75611461,75611945,0.027777777777777766
5,75717137,75717690,0.01162790697674415
5,76082073,76082364,0.004761904761904761
5,76083149,76084971,0.0015527950310558999
5,76170779,76171092,1.0
5,76174143,76174348,0.9670848439710332
5,76402934,76404335,0.003575003575003573
5,76715295,76716467,0.02182539682539682
5,76818737,76819219,0.014354521396995765
5,76819685,76820264,0.12406759906759904
5,76953610,76954703,0.06378842079510975
5,77030295,77031046,0.0
5,77077057,77077895,0.10120745967666257
5,77086902,77087342,0.008928571428571425
5,77180220,77180867,0.16014666717464696
5,77210204,77211364,0.05127164502164502
5,77491915,77492617,0.002164502164502162
5,77628062,77628677,0.21677985735148833
5,77629751,77631050,0.03532137378291224
5,77636492,77637698,0.24014216236438457
5,77638864,77639471,0.23507913139492084
5,77640301,77641159,0.09624297158779915
5,77645223,77646063,0.10068649885583525
5,77775821,77776479,0.0070632380531950095
5,77844718,77845090,0.0
5,77851174,77851550,0.5042810012568077
5,77958008,77958225,0.04545454545454545
5,77972526,77972963,0.008928571428571425
5,78294313,78294897,0.0
5,78360061,78361173,0.0052650689905591845
5,78509930,78510490,0.0025602968460111284
5,78648045,78649397,0.0
5,78984494,78985477,0.0
5,79069475,79069888,0.23355590985696933
5,79235708,79237672,0.02468395877504804
5,79513524,79514645,0.0
5,79612403,79612868,0.0
5,79689601,79689959,0.6915032679738561
5,79990761,79991311,0.0670537509782361
5,80035105,80035665,0.1219574036511156
5,80255550,80256475,0.0
5,80407617,80408625,0.00234216308087717
5,80487816,80488326,0.021275976202446777
5,80569023,80570628,0.0796954639563335
5,80654184,80655054,0.0033139674533117125
5,80960133,80961187,0.13785855999239696
5,81301501,81301915,0.00631313131313131
5,81393813,81394409,0.02743271221532091
5,81749978,81752030,0.004190263061746437
5,81971758,81972548,0.0
5,82278014,82278476,0.00390625
5,83077283,83077528,0.0051020408163265285
5,83472568,83473428,0.0588235294117647
5,83473932,83474780,0.05221861471861472
5,83722075,83722539,0.010416666666666663
5,84383766,84384785,0.03319795701374647
5,87412479,87413061,0.00185185185185185
5,88141278,88141688,0.010204081632653057
5,88268791,88269064,0.002777777777777775
5,88602670,88602918,0.4203088578088578
5,88659820,88660046,0.13005050505050506
5,88660671,88661369,0.322037037037037
5,88672817,88673089,0.3333333333333333
5,88674142,88676252,0.02492210217979685
5,88680277,88680729,0.009259259259259255
5,88685061,88685455,0.07662612878607718
5,88689653,88689993,0.02821001779811847
5,88884049,88884441,0.0
5,88889407,88889772,0.005392576392658066
5,90409526,90409763,0.012987012987012986
5,90409919,90410125,0.0
5,90473808,90475039,0.004065040650406503
5,90529299,90529987,0.0
5,90558473,90559139,0.0057890772128060194
5,91280530,91280812,0.08695652173913043
5,91380005,91381113,0.004112554112554109
5,93570533,93573169,0.1577773529208948
5,93579064,93581631,0.06707459380018742
5,93583852,93585724,0.030320582621858185
5,93587781,93588791,0.19490330200794295
5,93593562,93593783,0.04666666666666664
5,93594823,93595124,0.012345679012345666
5,93604089,93604510,0.15552091611141675
5,93620614,93621634,0.00555555555555555
5,94111248,94111731,0.020248440285204988
5,94618208,94619138,0.0
5,95283755,95285417,0.09675771088814568
5,95554703,95555465,0.003401360544217686
5,95619926,95621540,0.001626168808831347
5,95646625,95646990,0.027639751552795026
5,95730996,95732108,0.0032454815063510697
5,95834913,95835151,0.0
5,95960664,95962114,0.021984046461758985
5,96433170,96433376,0.19011308136308136
5,96662013,96663413,0.0006607969174814092
5,96702505,96703180,0.0144804752379242
5,96807399,96808182,0.009259259259259255
5,96934733,96936421,0.0034632034632034623
5,97183715,97183941,0.0
5,98768874,98770566,0.029243563454089766
5,98772974,98774603,0.006
5,98928042,98929827,0.0017986191766679557
5,100535221,100536016,0.056051056786350896
5,100900863,100901251,0.06470588235294118
5,100903018,100903434,0.0
5,102296446,102296669,0.0
5,102498650,102499036,0.9977827050997784
5,102754735,102755537,0.0
5,102755745,102755962,0.03333333333333332
5,102865879,102866208,0.022727272727272724
5,103119849,103120286,0.0
5,103258734,103259849,0.012291280148423
5,107669429,107672490,0.036731828359469705
5,108380608,108382600,0.019730519480519477
5,108728034,108728371,0.0
5,108748286,108749502,0.0017543859649122799
5,109409225,109410050,0.1851851851851852
5,109689264,109691000,0.005507435532352472
5,109885285,109885498,0.9343152865661655
5,110738904,110739522,0.0032549019607843077
5,111073006,111073341,0.051802100150404984
5,111092079,111092572,0.011846841503399772
5,111223871,111224748,0.07668067226890754
5,111512122,111512747,0.0
5,111757499,111758217,0.005128205128205123
5,112160710,112161343,0.008625552732887107
5,112418780,112420525,0.00828664799253034
5,112707382,112707974,0.0
5,112861152,112861550,0.0
5,112921283,112922213,0.004784688995215311
5,112976690,112977309,0.0026455026455026445
5,113294522,113294927,0.007575757575757573
5,113487559,113488607,0.019991582491582487
5,113513568,113514285,0.002392344497607653
5,114055374,114056308,0.2441345747955295
5,114361143,114363498,0.07940953181916621
5,115169120,115170901,0.00130718954248366
5,115179019,115180523,0.05904882154882155
5,115262604,115262960,0.0011574074074074
5,115296289,115296650,0.0029761904761904747
5,115544416,115545075,0.006554848660111816
5,115601916,115602452,0.0051282051282051265
5,115625632,115626272,0.0
5,115815651,115817016,0.07262811980066669
5,115841537,115842559,0.000931966449207827
5,115961910,115962396,0.15147400758855864
5,115962653,115963440,0.055897618006993
5,116084884,116085468,0.0
5,116361437,116361892,0.9792303992303992
5,116447379,116447729,1.0
5,116572701,116575096,0.03045276811726319
5,116576305,116576688,0.043398268398268394
5,118988152,118988709,0.00423772242715146
5,119071049,119071747,0.0029938796835348542
5,119268776,119269139,0.0
5,119355706,119356064,0.0
5,119452430,119452733,0.007692307692307693
5,120464126,120464373,0.025974025974025972
5,121851692,121852429,0.9944444444444445
5,121961809,121962200,0.005291005291005291
5,122076805,122078394,0.007241505653483873
5,122311755,122312452,0.03754346566212692
5,122774844,122775474,0.0026944934352341743
5,122845268,122845986,0.0
5,123035874,123037127,0.007071698864979745
5,123088642,123088844,0.0
5,123089210,123091141,0.03577001257999468
5,123094981,123095748,0.16363636363636364
5,123098183,123099856,0.032992126421520655
5,123400932,123401293,0.9882352941176471
5,123422964,123423636,0.0
5,123511967,123512914,0.012531328320802004
5,123636064,123636314,1.0
5,124651705,124652055,0.0
5,126423355,126423606,0.04059714795008912
5,126594909,126595357,0.0606060606060606
5,126600830,126601408,0.004687543033407686
5,126776537,126778537,0.021310062486533072
5,127029931,127031558,0.004930643457789457
5,127229305,127229888,0.008658008658008656
5,127290361,127291209,0.08528161345998157
5,127517601,127518233,0.005128205128205123
5,128082902,128084820,0.003454399195575665
5,128536265,128536570,1.0
5,128536870,128538947,0.22585728413939915
5,128965107,128965636,0.0
5,129094310,129095369,0.0019028300975562622
5,129459810,129461724,0.015862137862137856
5,129903860,129905919,0.0128517316017316
5,130995078,130995399,0.9128787878787878
5,131164533,131165402,0.0
5,131170637,131171093,0.0
5,131263642,131264713,0.0
5,131634722,131635812,0.0027732622355210916
5,131796236,131797610,0.001141552511415525
5,131945214,131945747,0.9924886621315192
5,132011199,132012083,0.13846153846153844
5,132227401,132228261,0.0023809523809523803
5,132271325,132272196,0.779965327572619
5,132293537,132294884,0.012869620119962113
5,132369477,132370240,0.0023148148148148112
5,132410533,132411184,0.0
5,132490150,132491243,0.002976190476190475
5,132496663,132497202,0.017901446700082136
5,132556872,132557265,0.0009578544061302666
5,132655862,132656612,0.1950018237064608
5,132737003,132737737,0.0
5,132747181,132748219,0.073015873015873
5,132776756,132777929,0.07125949290583437
5,132813162,132815226,0.27275810609143947
5,132819596,132819805,0.05594405594405594
5,132822850,132823511,0.1515071472501813
5,132825212,132826117,0.3174574880457233
5,132829780,132830987,0.00606060606060606
5,132866209,132867061,0.0330881797269152
5,132963267,132964048,0.0024462365591397836
5,133026131,133026821,0.0
5,133051408,133052677,0.0040829016894891774
5,133611053,133612776,0.05568443599988037
5,133968295,133968708,0.003030303030303027
5,134003909,134005818,0.001267390701986563
5,134071116,134071458,0.0
5,134113629,134115569,0.06872750493440148
5,134176280,134177429,0.0003987240829346091
5,134225449,134226790,0.001046759513384479
5,134366938,134367214,0.07828282828282829
5,134371329,134372201,0.0025510204081632642
5,134411675,134412108,0.0
5,134465815,134466051,0.04166666666666665
5,134524251,134527738,0.004239766081871341
5,134632524,134633032,0.002100840336134453
5,134648481,134649304,0.0
5,134738393,134738804,0.027777777777777766
5,134758479,134759081,0.0
5,134845793,134846560,0.0028735632183908037
5,134874197,134874814,0.0015151515151515134
5,134904564,134905624,0.0029901051329622717
5,135027402,135029456,0.031369510119510106
5,135031223,135031748,0.08841959046700426
5,135032888,135034242,0.0062858851674641135
5,135034490,135034702,0.027134701047744514
5,135038695,135041061,0.09896868546985486
5,135050305,135050680,0.32490895162977546
5,135191237,135191729,0.02606060606060606
5,135398406,135399571,0.0
5,135488813,135489089,0.08182342502218279
5,135489241,135489534,0.051196172248803795
5,135489708,135490806,0.04081392438628293
5,135491689,135491954,0.0
5,135535050,135536361,0.03488742769679224
5,135543753,135544129,0.0049019607843137246
5,135578488,135579178,0.02086860507913139
5,135834582,135835467,0.0277511961722488
5,135852480,135852821,0.9090909090909092
5,135930159,135930828,0.08734466753572738
5,136028818,136029347,0.25716295003609063
5,136080515,136080786,0.5333566568384381
5,136132660,136133473,0.0
5,136191368,136193290,0.17669968342100756
5,136356709,136357354,0.94801914631636
5,137498327,137499457,0.14699271847708645
5,137753444,137755189,0.00637693855536372
5,137889297,137889788,0.21722999222999223
5,138032416,138033033,0.0
5,138178971,138179252,0.0
5,138241810,138242282,0.004838043900543892
5,138274416,138274708,0.0
5,138331813,138332348,0.0
5,138337691,138338639,0.0031055900621118
5,138345372,138345585,1.0
5,138352457,138353365,0.0
5,138438890,138439353,0.0
5,138463926,138466564,0.05905766125201861
5,138491710,138492512,0.004512820512820508
5,138542575,138543736,0.0006503327283726518
5,138575244,138575948,0.002
5,138752970,138754147,0.0
5,139198181,139198517,0.0
5,139273631,139274162,0.0
5,139293473,139294619,0.0
5,139341644,139342559,0.0
5,139378125,139378651,0.9530794705160647
5,139392021,139395222,0.3625229392647019
5,139403803,139404223,0.0
5,139517875,139518390,0.014949494949494945
5,139560999,139562207,0.0034402412280701753
5,139637478,139638083,0.015824915824915818
5,139647858,139650634,0.0211284802221644
5,139661159,139661443,0.051010101010101006
5,139668320,139668650,0.0
5,139680970,139681349,1.0
5,139696957,139697594,0.0
5,139701416,139701617,0.0
5,139709227,139711428,0.01633544271921257
5,139746317,139748126,0.007886178861788615
5,139759290,139759657,0.6083916083916084
5,139764380,139764639,0.05555555555555553
5,139765602,139765949,0.0
5,139787591,139788445,0.00698412698412698
5,139795319,139796587,0.01515151515151515
5,139903765,139904697,0.04472504212446561
5,140042491,140043565,0.011563604471867312
5,140107346,140108279,0.0028011204481792713
5,140113138,140113381,0.0
5,140114348,140114956,0.002747252747252746
5,140145853,140146642,0.0018822219617953783
5,140174804,140175872,0.0014161220043572976
5,140345945,140346861,0.13390530949529103
5,140363314,140363563,0.027272727272727275
5,140400738,140402523,0.011842382744343525
5,140547572,140547906,0.012820512820512817
5,140557170,140557608,0.0
5,140564250,140564892,0.0119047619047619
5,140631897,140633154,0.017379869713359385
5,140639449,140639917,0.08311688311688313
5,140647241,140647919,0.0
5,140664609,140665061,0.0
5,140672474,140673796,0.6711757416258131
5,140691219,140691743,0.0
5,140786373,140786629,0.6488455988455989
5,140787506,140788554,0.6931194961975895
5,140794988,140795303,0.43371848739495794
5,140796081,140797228,0.7685878131379527
5,140801259,140801497,0.24755244755244754
5,140802303,140803429,0.6912878787878788
5,140807207,140807683,0.4868923306628824
5,140808429,140809401,0.5815867484917828
5,140821855,140822072,0.3366133866133865
5,140822988,140824025,0.8307956535367288
5,140828140,140828493,0.3153366158800941
5,140829168,140830372,0.2310427895694611
5,140834483,140834879,0.3633824086519076
5,140835615,140836574,0.7772167247898965
5,140841422,140841796,0.17614156676656675
5,140842537,140843523,0.7243777026416912
5,140848544,140848991,0.8771794871794871
5,140849737,140850748,0.10238095238095235
5,140856152,140856448,0.7357543672133338
5,140857277,140858306,0.5947388410943765
5,140862488,140863422,0.7057039262382193
5,140870149,140871364,0.7157956725813869
5,140876688,140877705,0.7061256003613482
5,140882299,140882568,0.3217171717171717
5,140883500,140884569,0.7566287878787878
5,140926127,140927608,0.15080071502285122
5,140966520,140967346,0.10085327570627389
5,141101962,141102876,0.3406765352832768
5,141123308,141124222,0.2642195767195767
5,141136729,141137718,0.4893427451795341
5,141151576,141152436,0.6728462826876139
5,141157315,141158185,0.5563224160333694
5,141174100,141175056,0.5994814051324094
5,141179350,141180208,0.4320858711357639
5,141183935,141184786,0.22475741243179048
5,141188643,141189545,0.26380952380952377
5,141193850,141194743,0.7194069885457446
5,141201150,141202052,0.4602272727272727
5,141210172,141211085,0.597008547008547
5,141215436,141216308,0.5681079024772657
5,141224881,141225732,0.5581819052407287
5,141235819,141236781,0.548898896996723
5,141241296,141242130,0.4507503155800515
5,141246876,141247805,0.8577294437588555
5,141303628,141304206,0.9285121400338792
5,141320331,141320928,0.0
5,141332230,141332975,0.47197646103896107
5,141339562,141339776,0.46923252868747867
5,141340571,141341262,0.5890926640926641
5,141343981,141344333,0.7526296072348704
5,141345484,141346324,0.7316176470588235
5,141351672,141352412,0.5753486039685877
5,141355153,141355461,0.4987373737373737
5,141357254,141357491,0.3174603174603174
5,141361607,141362171,0.2727272727272727
5,141364394,141365075,0.5566180135146788
5,141365964,141366326,0.26925407925407924
5,141370483,141370697,0.0
5,141371731,141372316,0.5766666666666667
5,141374087,141374385,0.49934759081498215
5,141375687,141376374,0.41251339494683814
5,141382834,141383201,0.24837425410847738
5,141384734,141385113,0.30758082497212935
5,141387629,141388128,0.5076812076812077
5,141389372,141389916,0.9444444444444444
5,141392818,141393115,0.4188034188034188
5,141394288,141394874,0.6357545902373489
5,141397875,141398371,0.06666666666666664
5,141399446,141400092,0.6499276025831753
5,141407880,141408477,0.0
5,141409527,141410195,0.37819849001804645
5,141414791,141415478,0.07527170198222828
5,141417595,141418134,0.049454315525744086
5,141419190,141419792,0.4310499189391923
5,141421193,141421505,0.1273310023310023
5,141422832,141423265,0.5993734235113546
5,141427772,141428221,0.8165024630541872
5,141430927,141433050,0.37430851232158013
5,141441661,141442121,0.5284430835152396
5,141475819,141477053,0.046500737202135725
5,141478297,141478498,0.46424242424242423
5,141484960,141485181,0.0
5,141491497,141492768,0.12870047294160425
5,141512694,141513622,0.06902356902356901
5,141618510,141619308,0.0
5,141636864,141638118,0.02272222222222222
5,141651351,141651610,0.0
5,141681847,141682219,0.026523109243697475
5,141692057,141692400,0.0
5,141702286,141703025,0.0
5,141849365,141850519,0.0
5,141854001,141854329,0.9777777777777779
5,141875999,141878403,0.08184838926145314
5,141878857,141879251,0.00910569105691056
5,141883423,141883630,0.07060580344832112
5,141914219,141914484,0.0
5,141923554,141924069,0.0005064573309698637
5,141968966,141969539,0.0
5,142012795,142013129,0.0
5,142108719,142109354,0.0
5,142324184,142325458,0.007098765432098759
5,142325826,142326123,0.12195121951219512
5,142356684,142357415,0.020833333333333332
5,142770034,142771267,0.004196174196174194
5,143402506,143405506,0.0028255461821328136
5,144170375,144170769,0.013888888888888883
5,144205180,144205501,0.10149634122988353
5,144598666,144598921,0.32923709256429845
5,145835086,145835576,0.0
5,145936582,145936791,0.0
5,146203162,146203948,0.0108695652173913
5,146338726,146340532,0.1601416461059203
5,146342904,146343362,0.1048379460469468
5,146344731,146344988,0.05222902097902096
5,146345723,146346289,0.133058982132005
5,146379006,146379319,0.6163039974210187
5,146447013,146447867,0.0
5,146877783,146879012,0.0254422797656518
5,147234720,147235081,0.013809523809523801
5,147452997,147454375,0.06716202270381837
5,147509187,147510165,0.030078127827674096
5,148383720,148384103,0.0
5,148653909,148654517,0.18219341045428
5,148826512,148826919,0.009226265812514999
5,149141429,149141904,0.0042020668916523
5,149271580,149272209,0.010173160173160169
5,149345325,149345762,0.0
5,149357783,149358046,0.008928571428571428
5,149550686,149551681,0.0
5,149581234,149581640,0.012554112554112545
5,149730007,149732187,0.03566821410716082
5,149960368,149961388,0.0031682603111174525
5,150000401,150001239,0.0033333333333333335
5,150166464,150167425,0.5394755394755394
5,150190029,150190382,0.03242835595776772
5,150297415,150298188,0.9495647005604054
5,150302139,150303038,0.10787341962965123
5,150357469,150357887,0.00505050505050505
5,150449580,150450068,0.03238866396761133
5,150485501,150486510,0.022919765001212962
5,150527903,150528125,0.9752859477124183
5,150649383,150649895,0.9537037037037037
5,150656406,150657067,0.005572573754391927
5,150671554,150672578,0.0087719298245614
5,150700569,150701141,0.0
5,150758809,150759152,0.0
5,150778661,150779092,0.03206718839473179
5,150904823,150905073,0.41122808535115096
5,150946342,150946632,0.3997442562883739
5,151020439,151020800,0.031168831168831165
5,151080525,151081303,0.012200956937799042
5,151157530,151157857,0.0
5,151223652,151224192,0.0006060606060606033
5,151252871,151253102,0.009615384615384612
5,151447541,151447939,0.008207630878438328
5,151531591,151531940,1.0
5,151758431,151758857,0.0
5,151770453,151772525,0.013513513513513514
5,151924665,151925263,0.2608987038360103
5,154038623,154039109,0.004045954045954042
5,154189985,154190978,0.0026455026455026445
5,154405081,154405570,0.008351648351648342
5,154445857,154446966,0.02679130768375619
5,154473496,154473991,0.1859658762290341
5,154475630,154476568,0.04393939393939393
5,154477478,154479553,0.10483917078242455
5,154482582,154482891,0.042428572060102275
5,154493279,154493668,0.4217173803639969
5,154610397,154611038,0.011904761904761899
5,154631313,154631599,0.9958847736625513
5,154647258,154647697,0.0
5,154690700,154690910,0.9607843137254902
5,154754579,154757449,0.0037081339712918657
5,154857448,154858802,0.007260101010101008
5,154937888,154938370,0.0
5,155727944,155729374,0.10028407992208896
5,157142565,157143056,0.0
5,157265802,157266739,0.0020242914979757055
5,157459961,157460432,0.003460207612456747
5,157574460,157574748,0.026167732050084963
5,157575166,157576174,0.036297640653357534
5,157651319,157652556,0.5316388914499969
5,157671255,157672033,0.09838050234789364
5,157690141,157691371,0.9262292636352786
5,157731370,157731848,0.0
5,157743497,157744313,0.024047619047619047
5,157858761,157859246,0.003125
5,159051370,159051622,0.0
5,159096898,159097590,0.03333333333333332
5,159100366,159100975,0.000871839581517
5,159104367,159104640,0.054761904761904755
5,159106549,159106992,0.02377501725327811
5,159209144,159209941,0.0031515151515151478
5,159263005,159263533,0.007081280788177337
5,159773230,159773685,0.00555555555555555
5,159916329,159916865,0.0
5,159971997,159972921,0.029422039948355724
5,159987039,159987573,0.03280710517552622
5,160118599,160119527,0.0
5,160311774,160312906,0.09850397280737835
5,160370381,160370690,0.11230158730158728
5,160399801,160400104,0.01585103108648814
5,160418989,160419253,0.022727272727272724
5,160421772,160422106,0.0
5,161547686,161548378,0.03566919191919191
5,163437378,163437650,0.0
5,163459773,163460236,0.0
5,163505448,163505940,0.0380952380952381
5,166978479,166978687,0.05850034284840317
5,167858534,167858862,0.9910714285714286
5,168262222,168262733,0.9738846801346802
5,168291518,168292683,0.00444444444444444
5,168486292,168486636,0.0
5,168529771,168530366,0.7356060606060606
5,168579093,168579913,0.004938271604938271
5,169300425,169301271,0.0
5,169583589,169584171,0.0
5,169637266,169637698,0.004545454545454546
5,170106076,170106530,0.32812201687201686
5,170232826,170233225,0.9882615078116809
5,170503865,170504467,0.007472384665367117
5,170744552,170744794,0.0
5,170861875,170862643,0.0764153994647825
5,171308165,171312859,0.19604060739846296
5,171314599,171315747,0.13001646616197698
5,171316174,171317103,0.09780749553476825
5,171387443,171388651,0.005442176870748294
5,171418756,171421120,0.012524050024050019
5,171450628,171450863,0.5599520045172219
5,171456596,171456832,0.9495192307692308
5,171630067,171630336,0.0357142857142857
5,172006000,172007078,0.002244241192411921
5,172055569,172055773,0.9924242424242424
5,172187426,172188935,0.0
5,172283176,172284149,0.019996702169239784
5,172284368,172284579,0.0
5,172454131,172454814,0.0175438596491228
5,172641015,172642171,0.048881673881673866
5,172669728,172670383,0.9993055555555556
5,172683279,172684301,0.7955145064384748
5,172686674,172686902,0.9946808510638299
5,172748477,172748880,0.4706927708723839
5,172770479,172772603,0.0044580419580419525
5,172834142,172834668,0.0
5,172959295,172959539,0.0
5,172959890,172960099,0.0769230769230769
5,172983775,172984158,0.005952380952380943
5,173056112,173057410,0.0037878787878787876
5,173228837,173229199,0.043064600455904795
5,173232046,173233274,0.14114390511449335
5,173233717,173234130,0.5307546859270997
5,173234483,173235225,0.007470883028645442
5,173236613,173237581,0.08293293577802216
5,173238303,173239069,0.1644017532175427
5,173243826,173244821,0.04263252731922808
5,173245308,173245968,0.08459595959595959
5,173283762,173284059,0.0014044943820224625
5,173293944,173294166,0.0
5,173327053,173330095,0.03169813267061843
5,173616120,173616892,0.007320457320457313
5,173887928,173888231,0.003401360544217686
5,173888505,173888976,0.023809523809523798
5,173988921,173989564,1.0
5,174311900,174312531,0.01538461538461538
5,174721146,174721481,0.21651515151515152
5,174724475,174725361,0.1276050989293778
5,174731677,174732726,0.09276909571197631
5,174735363,174735840,0.22916666666666666
5,174751100,174751925,0.03036893277353077
5,175443750,175445342,0.09751723239743161
5,175478515,175479062,0.0
5,175658012,175658753,0.06754220191040843
